Ptr.pUmem_Sta_ProgPos[9]  Ptr.pUmem_Sta_ProgPos[10]  Ptr.pUmem_Sta_Velocity[11]
-12747.00000000000000000 18204.00000000000000000 40.00000000000000000
-12747.00000000000000000 18204.00000000000000000 40.00000000000000000
-12740.00000000000000000 18193.00000000000000000 40.00000000000000000
-12733.00000000000000000 18184.00000000000000000 40.00000000000000000
-12726.00000000000000000 18174.00000000000000000 40.00000000000000000
-12726.00000000000000000 18174.00000000000000000 -27.00000000000000000
-12720.00000000000000000 18165.00000000000000000 -27.00000000000000000
-12714.00000000000000000 18157.00000000000000000 -27.00000000000000000
-12709.00000000000000000 18149.00000000000000000 -27.00000000000000000
-12704.00000000000000000 18142.00000000000000000 -27.00000000000000000
-12704.00000000000000000 18142.00000000000000000 -27.00000000000000000
-12699.00000000000000000 18135.00000000000000000 -27.00000000000000000
-12694.00000000000000000 18128.00000000000000000 -27.00000000000000000
-12690.00000000000000000 18122.00000000000000000 -27.00000000000000000
-12686.00000000000000000 18117.00000000000000000 -27.00000000000000000
-12686.00000000000000000 18117.00000000000000000 -27.00000000000000000
-12683.00000000000000000 18112.00000000000000000 -27.00000000000000000
-12679.00000000000000000 18107.00000000000000000 -27.00000000000000000
-12677.00000000000000000 18103.00000000000000000 -27.00000000000000000
-12674.00000000000000000 18099.00000000000000000 -27.00000000000000000
-12674.00000000000000000 18099.00000000000000000 -27.00000000000000000
-12671.00000000000000000 18095.00000000000000000 -27.00000000000000000
-12669.00000000000000000 18092.00000000000000000 -13.00000000000000000
-12667.00000000000000000 18089.00000000000000000 -13.00000000000000000
-12665.00000000000000000 18086.00000000000000000 -13.00000000000000000
-12665.00000000000000000 18086.00000000000000000 -13.00000000000000000
-12663.00000000000000000 18084.00000000000000000 -13.00000000000000000
-12662.00000000000000000 18082.00000000000000000 -13.00000000000000000
-12661.00000000000000000 18080.00000000000000000 -13.00000000000000000
-12659.00000000000000000 18078.00000000000000000 -13.00000000000000000
-12659.00000000000000000 18078.00000000000000000 -13.00000000000000000
-12658.00000000000000000 18077.00000000000000000 -13.00000000000000000
-12658.00000000000000000 18076.00000000000000000 -13.00000000000000000
-12657.00000000000000000 18075.00000000000000000 -13.00000000000000000
-12656.00000000000000000 18074.00000000000000000 -13.00000000000000000
-12656.00000000000000000 18074.00000000000000000 -13.00000000000000000
-12656.00000000000000000 18073.00000000000000000 -13.00000000000000000
-12656.00000000000000000 18073.00000000000000000 -13.00000000000000000
-12655.00000000000000000 18072.00000000000000000 -13.00000000000000000
-12655.00000000000000000 18072.00000000000000000 -13.00000000000000000
-12655.00000000000000000 18072.00000000000000000 -13.00000000000000000
-12655.00000000000000000 18072.00000000000000000 -13.00000000000000000
-12655.00000000000000000 18072.00000000000000000 -13.00000000000000000
-12655.00000000000000000 18072.00000000000000000 -13.00000000000000000
-12655.00000000000000000 18072.00000000000000000 -13.00000000000000000
-12655.00000000000000000 18072.00000000000000000 -13.00000000000000000
-12655.00000000000000000 18072.00000000000000000 -13.00000000000000000
-12655.00000000000000000 18072.00000000000000000 -13.00000000000000000
-12655.00000000000000000 18072.00000000000000000 -13.00000000000000000
-12655.00000000000000000 18072.00000000000000000 -13.00000000000000000
-12655.00000000000000000 18072.00000000000000000 -13.00000000000000000
-12655.00000000000000000 18072.00000000000000000 -13.00000000000000000
-12655.00000000000000000 18072.00000000000000000 -13.00000000000000000
-12655.00000000000000000 18072.00000000000000000 -13.00000000000000000
-12655.00000000000000000 18072.00000000000000000 -13.00000000000000000
-12655.00000000000000000 18072.00000000000000000 -40.00000000000000000
-12655.00000000000000000 18072.00000000000000000 -40.00000000000000000
-12655.00000000000000000 18072.00000000000000000 -40.00000000000000000
-12655.00000000000000000 18072.00000000000000000 -40.00000000000000000
-12655.00000000000000000 18072.00000000000000000 -40.00000000000000000
-12655.00000000000000000 18072.00000000000000000 -40.00000000000000000
-12655.00000000000000000 18072.00000000000000000 -40.00000000000000000
-12655.00000000000000000 18072.00000000000000000 -40.00000000000000000
-12655.00000000000000000 18072.00000000000000000 -40.00000000000000000
-12655.00000000000000000 18072.00000000000000000 -40.00000000000000000
-12655.00000000000000000 18072.00000000000000000 -40.00000000000000000
-12655.00000000000000000 18072.00000000000000000 -40.00000000000000000
-12655.00000000000000000 18072.00000000000000000 -40.00000000000000000
-12655.00000000000000000 18072.00000000000000000 -40.00000000000000000
-12655.00000000000000000 18072.00000000000000000 -40.00000000000000000
